Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2021-104264,2021-06-10,2021-06-13,Second Class,CU-0160,Corporate,South,Florida,Office Supplies,Envelopes,108.05,5,0.1,54.44
CA-2022-104265,2022-09-05,2022-09-10,Standard Class,CU-0508,Corporate,South,Louisiana,Office Supplies,Labels,32.1,2,0.0,16.1
CA-2020-104266,2020-09-19,2020-09-24,Standard Class,CU-0072,Corporate,West,Utah,Office Supplies,Fasteners,8.34,1,0.2,4.04
CA-2021-104267,2021-07-08,2021-07-13,Standard Class,CU-0756,Consumer,East,Virginia,Office Supplies,Fasteners,28.81,3,0.3,6.46
CA-2020-104268,2020-09-17,2020-09-19,First Class,CU-0450,Consumer,East,New Jersey,Furniture,Bookcases,278.99,1,0.1,33.25
CA-2020-104269,2020-02-24,2020-02-29,Standard Class,CU-0310,Home Office,West,Washington,Technology,Phones,59.8,1,0.3,14.63
CA-2020-104270,2020-11-09,2020-11-11,First Class,CU-0633,Corporate,East,New York,Office Supplies,Art,153.72,3,0.0,65.16
CA-2023-104271,2023-12-11,2023-12-14,Second Class,CU-0678,Home Office,South,Mississippi,Office Supplies,Envelopes,40.8,3,0.2,18.94
CA-2023-104272,2023-11-07,2023-11-12,Standard Class,CU-0710,Consumer,East,Virginia,Office Supplies,Storage,562.66,7,0.0,253.82
CA-2021-104273,2021-09-15,2021-09-20,Standard Class,CU-0636,Home Office,South,Kentucky,Office Supplies,Fasteners,20.6,3,0.3,5.78
CA-2020-104274,2020-11-06,2020-11-09,Second Class,CU-0293,Corporate,South,Mississippi,Office Supplies,Storage,440.98,2,0.0,188.61
CA-2023-104275,2023-04-17,2023-04-22,Standard Class,CU-0172,Consumer,West,Colorado,Furniture,Tables,1055.84,4,0.2,-218.63
CA-2021-104276,2021-09-19,2021-09-22,Second Class,CU-0054,Home Office,East,Georgia,Technology,Phones,2933.9,3,0.1,765.56
CA-2022-104277,2022-02-19,2022-02-19,Same Day,CU-0506,Corporate,South,Alabama,Technology,Accessories,307.31,1,0.2,102.31
CA-2023-104278,2023-07-22,2023-07-27,Standard Class,CU-0697,Consumer,East,North Carolina,Furniture,Tables,429.3,1,0.2,-63.09
CA-2020-104279,2020-06-11,2020-06-16,Standard Class,CU-0519,Corporate,East,New York,Office Supplies,Appliances,137.32,1,0.15,39.75
CA-2022-104280,2022-08-25,2022-08-30,Standard Class,CU-0455,Corporate,East,Ohio,Furniture,Tables,1938.71,2,0.1,-40.29
CA-2021-104281,2021-07-06,2021-07-11,Standard Class,CU-0765,Consumer,Central,Michigan,Office Supplies,Appliances,237.24,1,0.4,13.33
CA-2023-104282,2023-09-04,2023-09-09,Standard Class,CU-0249,Corporate,West,Utah,Technology,Machines,630.28,1,0.2,69.74
CA-2020-104283,2020-11-23,2020-11-26,Second Class,CU-0366,Consumer,West,Colorado,Office Supplies,Supplies,146.19,3,0.15,58.0
CA-2021-104284,2021-12-22,2021-12-24,First Class,CU-0208,Home Office,West,Utah,Office Supplies,Labels,69.05,2,0.1,38.05
CA-2021-104285,2021-04-07,2021-04-12,Standard Class,CU-0190,Consumer,South,Louisiana,Office Supplies,Art,50.78,2,0.0,27.51
CA-2021-104286,2021-11-23,2021-11-28,Standard Class,CU-0140,Home Office,West,Arizona,Office Supplies,Labels,3.82,1,0.0,1.94
CA-2021-104287,2021-08-19,2021-08-22,Second Class,CU-0611,Corporate,East,North Carolina,Furniture,Furnishings,377.88,2,0.15,141.37
CA-2020-104288,2020-07-21,2020-07-26,Standard Class,CU-0351,Consumer,East,Georgia,Office Supplies,Binders,431.84,2,0.0,217.32
CA-2020-104289,2020-04-10,2020-04-10,Same Day,CU-0145,Home Office,East,North Carolina,Furniture,Chairs,3122.82,6,0.0,1129.58
CA-2021-104290,2021-06-01,2021-06-06,Standard Class,CU-0237,Consumer,East,New York,Technology,Accessories,316.11,1,0.3,68.37
CA-2023-104291,2023-12-25,2023-12-30,Standard Class,CU-0209,Consumer,West,Montana,Furniture,Tables,1666.49,2,0.15,91.68
CA-2021-104292,2021-10-05,2021-10-10,Standard Class,CU-0334,Consumer,Central,Texas,Furniture,Chairs,2298.42,3,0.0,653.99
CA-2021-104293,2021-10-02,2021-10-04,First Class,CU-0362,Consumer,Central,Iowa,Technology,Accessories,280.03,2,0.2,113.52
CA-2023-104294,2023-11-11,2023-11-16,Standard Class,CU-0630,Home Office,Central,Minnesota,Technology,Phones,1151.03,1,0.1,505.77
CA-2023-104295,2023-03-07,2023-03-12,Standard Class,CU-0115,Corporate,South,Louisiana,Furniture,Chairs,1270.7,2,0.4,-63.93
CA-2023-104296,2023-05-19,2023-05-24,Standard Class,CU-0126,Consumer,West,Arizona,Office Supplies,Art,5.81,1,0.0,2.83
CA-2023-104297,2023-02-12,2023-02-17,Standard Class,CU-0071,Corporate,South,Alabama,Office Supplies,Labels,19.86,1,0.2,7.53
CA-2020-104298,2020-02-06,2020-02-08,First Class,CU-0077,Home Office,East,Massachusetts,Technology,Copiers,1546.55,1,0.0,521.33
CA-2021-104299,2021-12-12,2021-12-15,Second Class,CU-0591,Consumer,East,North Carolina,Office Supplies,Supplies,257.0,4,0.0,96.91
CA-2020-104300,2020-12-20,2020-12-25,Standard Class,CU-0453,Consumer,Central,Wisconsin,Office Supplies,Art,158.32,2,0.0,74.99
CA-2020-104301,2020-01-07,2020-01-12,Standard Class,CU-0451,Corporate,Central,Michigan,Office Supplies,Paper,115.93,1,0.0,61.29
CA-2022-104302,2022-02-26,2022-03-01,Second Class,CU-0199,Home Office,Central,Texas,Office Supplies,Fasteners,33.66,3,0.4,5.01
CA-2023-104303,2023-08-15,2023-08-20,Standard Class,CU-0609,Home Office,Central,Texas,Office Supplies,Storage,309.16,2,0.15,120.73
CA-2020-104304,2020-12-07,2020-12-12,Standard Class,CU-0591,Corporate,West,Arizona,Office Supplies,Storage,619.62,3,0.0,268.27
CA-2023-104305,2023-11-04,2023-11-09,Standard Class,CU-0146,Consumer,West,Oregon,Office Supplies,Supplies,59.74,2,0.15,26.89
CA-2022-104306,2022-11-07,2022-11-12,Standard Class,CU-0327,Corporate,East,North Carolina,Office Supplies,Art,17.92,1,0.0,7.91
CA-2022-104307,2022-12-26,2022-12-31,Standard Class,CU-0704,Consumer,West,Utah,Furniture,Bookcases,896.44,1,0.0,177.25
CA-2022-104308,2022-06-17,2022-06-22,Standard Class,CU-0127,Consumer,Central,Michigan,Technology,Phones,706.97,1,0.0,249.38
CA-2022-104309,2022-08-16,2022-08-21,Standard Class,CU-0572,Consumer,East,Pennsylvania,Office Supplies,Storage,456.86,1,0.0,232.14
CA-2021-104310,2021-03-17,2021-03-22,Standard Class,CU-0491,Consumer,South,Tennessee,Office Supplies,Fasteners,8.9,2,0.0,3.83
CA-2021-104311,2021-01-07,2021-01-12,Standard Class,CU-0786,Consumer,East,North Carolina,Office Supplies,Labels,45.72,4,0.5,2.7
CA-2020-104312,2020-02-26,2020-02-29,Second Class,CU-0207,Corporate,Central,Michigan,Office Supplies,Appliances,1757.61,5,0.1,542.94
CA-2023-104313,2023-12-13,2023-12-18,Standard Class,CU-0135,Corporate,West,Washington,Technology,Phones,2555.64,4,0.15,959.61
CA-2023-104314,2023-12-25,2023-12-27,First Class,CU-0045,Consumer,Central,Missouri,Technology,Accessories,286.54,1,0.15,98.99
CA-2022-104315,2022-09-20,2022-09-25,Standard Class,CU-0565,Consumer,East,Massachusetts,Technology,Copiers,3807.15,1,0.0,1512.09
CA-2021-104316,2021-06-26,2021-06-28,First Class,CU-0432,Consumer,Central,Texas,Technology,Accessories,231.88,4,0.1,103.04
CA-2022-104317,2022-04-20,2022-04-22,First Class,CU-0287,Home Office,West,Montana,Office Supplies,Appliances,462.67,4,0.4,24.58
CA-2021-104318,2021-02-08,2021-02-10,First Class,CU-0402,Consumer,Central,Iowa,Office Supplies,Binders,760.56,3,0.0,419.59
CA-2020-104319,2020-08-06,2020-08-11,Standard Class,CU-0725,Consumer,East,Virginia,Office Supplies,Storage,1575.3,4,0.2,561.66
CA-2022-104320,2022-08-07,2022-08-09,First Class,CU-0606,Consumer,West,Colorado,Technology,Phones,506.75,1,0.0,178.72
CA-2022-104321,2022-08-11,2022-08-16,Standard Class,CU-0452,Consumer,West,Arizona,Furniture,Chairs,61.4,1,0.1,13.08
CA-2022-104322,2022-08-23,2022-08-25,First Class,CU-0166,Corporate,Central,Wisconsin,Technology,Phones,406.88,2,0.2,79.09
CA-2023-104323,2023-05-22,2023-05-27,Standard Class,CU-0437,Consumer,West,Colorado,Furniture,Furnishings,274.99,3,0.2,96.31
CA-2022-104324,2022-08-21,2022-08-23,First Class,CU-0070,Home Office,East,North Carolina,Technology,Copiers,309.71,1,0.4,12.27
CA-2022-104325,2022-10-15,2022-10-20,Standard Class,CU-0746,Home Office,West,Utah,Technology,Copiers,502.83,2,0.5,-188.97
CA-2020-104326,2020-09-05,2020-09-10,Standard Class,CU-0565,Corporate,Central,Michigan,Technology,Accessories,404.25,7,0.4,42.44
CA-2023-104327,2023-07-03,2023-07-08,Standard Class,CU-0069,Consumer,South,Alabama,Office Supplies,Envelopes,94.25,4,0.15,40.47
CA-2021-104328,2021-12-13,2021-12-18,Standard Class,CU-0124,Corporate,East,New Jersey,Furniture,Bookcases,62.29,1,0.3,-0.9
CA-2021-104329,2021-03-17,2021-03-22,Standard Class,CU-0100,Consumer,South,Mississippi,Office Supplies,Fasteners,9.9,1,0.2,4.89
CA-2021-104330,2021-06-16,2021-06-21,Standard Class,CU-0567,Corporate,South,Kentucky,Technology,Machines,2310.02,1,0.2,236.61
CA-2021-104331,2021-03-09,2021-03-14,Standard Class,CU-0571,Consumer,East,Virginia,Office Supplies,Labels,20.65,1,0.0,11.03
CA-2023-104332,2023-07-24,2023-07-29,Standard Class,CU-0605,Consumer,West,Oregon,Technology,Phones,2821.01,3,0.1,1253.57
CA-2021-104333,2021-10-21,2021-10-23,First Class,CU-0713,Corporate,South,Florida,Office Supplies,Art,209.08,4,0.0,97.78
CA-2023-104334,2023-11-23,2023-11-25,First Class,CU-0593,Home Office,East,Pennsylvania,Office Supplies,Labels,16.21,1,0.0,9.79
CA-2022-104335,2022-11-02,2022-11-04,First Class,CU-0142,Home Office,Central,Wisconsin,Office Supplies,Fasteners,33.92,4,0.2,10.43
CA-2022-104336,2022-12-11,2022-12-13,First Class,CU-0630,Consumer,West,Arizona,Technology,Accessories,815.64,3,0.1,270.08
CA-2020-104337,2020-12-22,2020-12-27,Standard Class,CU-0441,Consumer,South,Oklahoma,Technology,Copiers,12993.57,4,0.3,1129.61
CA-2021-104338,2021-01-14,2021-01-16,First Class,CU-0257,Corporate,East,North Carolina,Furniture,Bookcases,474.26,1,0.2,-11.65
CA-2020-104339,2020-06-01,2020-06-06,Standard Class,CU-0465,Consumer,West,Montana,Technology,Copiers,4413.19,1,0.0,1966.1
CA-2020-104340,2020-01-17,2020-01-22,Standard Class,CU-0790,Consumer,West,Washington,Furniture,Chairs,991.4,1,0.0,423.46
CA-2022-104341,2022-05-20,2022-05-22,First Class,CU-0592,Home Office,East,Pennsylvania,Technology,Phones,1798.61,2,0.3,94.5
CA-2022-104342,2022-11-15,2022-11-20,Standard Class,CU-0742,Corporate,West,California,Technology,Machines,4727.56,2,0.1,1024.4
CA-2020-104343,2020-07-25,2020-07-27,First Class,CU-0246,Consumer,Central,Missouri,Office Supplies,Art,92.51,2,0.15,42.76
CA-2021-104344,2021-03-12,2021-03-15,Second Class,CU-0520,Consumer,Central,Wisconsin,Technology,Accessories,384.79,1,0.15,116.26
CA-2021-104345,2021-08-05,2021-08-10,Standard Class,CU-0587,Consumer,East,Ohio,Office Supplies,Appliances,699.22,2,0.0,341.15
CA-2021-104346,2021-03-12,2021-03-14,First Class,CU-0110,Consumer,West,Montana,Furniture,Bookcases,3527.8,5,0.0,1171.26
CA-2022-104347,2022-05-27,2022-05-30,Second Class,CU-0783,Consumer,West,Montana,Office Supplies,Appliances,152.0,1,0.0,65.05
CA-2022-104348,2022-11-06,2022-11-06,Same Day,CU-0563,Consumer,South,Arkansas,Office Supplies,Appliances,312.05,1,0.2,66.0
CA-2022-104349,2022-10-01,2022-10-03,First Class,CU-0145,Consumer,East,Pennsylvania,Technology,Copiers,1749.0,3,0.2,253.41
CA-2022-104350,2022-12-09,2022-12-14,Standard Class,CU-0449,Consumer,West,Montana,Office Supplies,Art,54.1,3,0.5,1.92
CA-2023-104351,2023-05-09,2023-05-14,Standard Class,CU-0515,Consumer,West,Nevada,Furniture,Bookcases,252.85,1,0.3,9.57
CA-2023-104352,2023-06-11,2023-06-16,Standard Class,CU-0529,Corporate,West,Colorado,Office Supplies,Envelopes,16.27,1,0.15,6.51
CA-2023-104353,2023-02-21,2023-02-26,Standard Class,CU-0727,Corporate,West,California,Furniture,Bookcases,369.16,2,0.0,85.17
CA-2021-104354,2021-11-19,2021-11-24,Standard Class,CU-0596,Corporate,East,New York,Office Supplies,Labels,106.6,5,0.0,67.38
CA-2020-104355,2020-01-09,2020-01-14,Standard Class,CU-0307,Corporate,South,Oklahoma,Office Supplies,Appliances,862.74,2,0.0,304.12
CA-2021-104356,2021-09-23,2021-09-28,Standard Class,CU-0437,Consumer,West,Colorado,Technology,Phones,6539.99,6,0.1,2121.95
CA-2022-104357,2022-09-21,2022-09-26,Standard Class,CU-0764,Corporate,West,Nevada,Office Supplies,Art,74.04,4,0.5,5.17
CA-2020-104358,2020-02-20,2020-02-25,Standard Class,CU-0440,Corporate,Central,Illinois,Technology,Copiers,8583.04,2,0.0,2967.09
CA-2023-104359,2023-12-25,2023-12-30,Standard Class,CU-0513,Home Office,West,Montana,Technology,Copiers,3576.41,1,0.0,1369.34
CA-2020-104360,2020-06-18,2020-06-23,Standard Class,CU-0756,Corporate,East,Pennsylvania,Office Supplies,Binders,60.45,2,0.15,28.53
CA-2020-104361,2020-05-22,2020-05-27,Standard Class,CU-0021,Consumer,South,Alabama,Office Supplies,Fasteners,12.32,1,0.0,6.36
CA-2021-104362,2021-02-03,2021-02-06,Second Class,CU-0651,Home Office,Central,Michigan,Furniture,Tables,2048.0,5,0.2,-264.4
CA-2020-104363,2020-11-25,2020-11-30,Standard Class,CU-0482,Consumer,East,Pennsylvania,Technology,Phones,423.17,1,0.0,200.32
CA-2020-104364,2020-04-20,2020-04-23,Second Class,CU-0453,Corporate,West,Montana,Furniture,Furnishings,95.65,1,0.0,30.88
CA-2022-104365,2022-08-10,2022-08-12,First Class,CU-0498,Consumer,South,Kentucky,Office Supplies,Binders,202.65,1,0.0,128.83
CA-2020-104366,2020-04-17,2020-04-22,Standard Class,CU-0433,Consumer,South,Alabama,Technology,Machines,2027.89,1,0.0,681.25
CA-2022-104367,2022-03-08,2022-03-11,Second Class,CU-0461,Corporate,West,Montana,Office Supplies,Appliances,1496.93,4,0.2,496.24
CA-2023-104368,2023-09-20,2023-09-25,Standard Class,CU-0142,Corporate,East,New York,Office Supplies,Binders,944.52,4,0.0,472.68
CA-2022-104369,2022-02-05,2022-02-08,Second Class,CU-0126,Home Office,South,Florida,Furniture,Bookcases,1742.26,3,0.15,158.43
CA-2022-104370,2022-01-08,2022-01-11,Second Class,CU-0400,Corporate,West,Nevada,Office Supplies,Appliances,1205.01,4,0.3,89.27
CA-2022-104371,2022-02-25,2022-03-02,Standard Class,CU-0274,Consumer,South,Oklahoma,Office Supplies,Binders,208.61,1,0.1,125.58
CA-2021-104372,2021-06-03,2021-06-05,First Class,CU-0422,Corporate,South,Mississippi,Furniture,Furnishings,142.18,3,0.2,26.15
CA-2023-104373,2023-07-09,2023-07-14,Standard Class,CU-0584,Consumer,South,Tennessee,Office Supplies,Labels,17.58,1,0.3,8.31
CA-2020-104374,2020-11-02,2020-11-07,Standard Class,CU-0339,Home Office,East,New Jersey,Office Supplies,Envelopes,25.5,2,0.2,11.14
CA-2022-104375,2022-08-13,2022-08-13,Same Day,CU-0447,Home Office,East,Massachusetts,Furniture,Tables,2448.98,2,0.0,-23.6
CA-2021-104376,2021-08-04,2021-08-09,Standard Class,CU-0594,Consumer,East,Georgia,Furniture,Chairs,933.46,1,0.0,383.27
CA-2020-104377,2020-03-02,2020-03-07,Standard Class,CU-0496,Consumer,West,Colorado,Furniture,Chairs,113.62,1,0.0,45.46
CA-2022-104378,2022-10-09,2022-10-12,Second Class,CU-0208,Consumer,East,Pennsylvania,Technology,Accessories,55.75,1,0.15,18.93
CA-2021-104379,2021-05-06,2021-05-11,Standard Class,CU-0707,Corporate,East,New York,Office Supplies,Envelopes,51.32,2,0.3,12.51
CA-2023-104380,2023-12-21,2023-12-26,Standard Class,CU-0728,Consumer,West,Washington,Office Supplies,Paper,161.87,2,0.3,63.2
CA-2022-104381,2022-10-18,2022-10-20,First Class,CU-0215,Corporate,West,Nevada,Office Supplies,Labels,18.28,2,0.0,11.53
CA-2023-104382,2023-08-05,2023-08-10,Standard Class,CU-0430,Consumer,East,Georgia,Office Supplies,Supplies,142.94,2,0.0,77.37
CA-2020-104383,2020-11-01,2020-11-03,First Class,CU-0217,Consumer,East,North Carolina,Office Supplies,Art,55.31,1,0.1,25.13
CA-2020-104384,2020-12-17,2020-12-22,Standard Class,CU-0633,Corporate,Central,Iowa,Furniture,Bookcases,427.36,2,0.1,81.69
CA-2021-104385,2021-10-05,2021-10-10,Standard Class,CU-0715,Home Office,West,Arizona,Office Supplies,Storage,327.05,1,0.15,89.41
CA-2021-104386,2021-11-06,2021-11-11,Standard Class,CU-0042,Home Office,West,Arizona,Technology,Phones,210.46,1,0.1,88.58
CA-2023-104387,2023-02-07,2023-02-12,Standard Class,CU-0303,Consumer,West,Arizona,Office Supplies,Labels,54.74,5,0.15,22.62
CA-2022-104388,2022-12-09,2022-12-12,Second Class,CU-0592,Corporate,East,Massachusetts,Furniture,Furnishings,93.45,1,0.0,41.18
CA-2021-104389,2021-03-01,2021-03-06,Standard Class,CU-0020,Consumer,East,New York,Office Supplies,Envelopes,35.96,5,0.1,19.16
CA-2020-104390,2020-07-09,2020-07-14,Standard Class,CU-0662,Consumer,West,Montana,Office Supplies,Paper,31.94,2,0.15,15.69
CA-2023-104391,2023-04-20,2023-04-25,Standard Class,CU-0275,Consumer,East,New Jersey,Office Supplies,Art,194.46,3,0.0,91.2
CA-2023-104392,2023-08-02,2023-08-07,Standard Class,CU-0105,Consumer,West,Oregon,Office Supplies,Appliances,142.82,1,0.2,24.0
CA-2021-104393,2021-03-08,2021-03-10,First Class,CU-0586,Corporate,West,California,Technology,Phones,4034.39,6,0.1,1142.39
CA-2023-104394,2023-02-19,2023-02-24,Standard Class,CU-0699,Consumer,South,Mississippi,Technology,Phones,996.37,1,0.0,494.83
CA-2020-104395,2020-11-14,2020-11-17,Second Class,CU-0082,Consumer,East,Georgia,Office Supplies,Appliances,235.04,1,0.0,113.36
CA-2021-104396,2021-02-20,2021-02-25,Standard Class,CU-0345,Consumer,East,Georgia,Office Supplies,Storage,973.04,2,0.0,436.33
CA-2023-104397,2023-10-05,2023-10-08,Second Class,CU-0490,Home Office,East,Virginia,Technology,Machines,1122.18,1,0.5,-504.11
CA-2021-104398,2021-10-10,2021-10-13,Second Class,CU-0210,Consumer,West,Washington,Technology,Accessories,257.33,1,0.15,105.91
CA-2021-104399,2021-11-06,2021-11-08,First Class,CU-0331,Consumer,South,Louisiana,Office Supplies,Envelopes,166.0,6,0.15,81.56
CA-2020-104400,2020-03-04,2020-03-09,Standard Class,CU-0585,Consumer,West,California,Office Supplies,Fasteners,6.01,1,0.0,3.36
CA-2020-104401,2020-04-15,2020-04-18,Second Class,CU-0673,Consumer,West,Montana,Office Supplies,Fasteners,52.72,4,0.0,31.39
CA-2023-104402,2023-05-04,2023-05-09,Standard Class,CU-0490,Consumer,East,Ohio,Technology,Copiers,2455.86,3,0.0,1067.78
CA-2020-104403,2020-02-02,2020-02-07,Standard Class,CU-0703,Corporate,South,Kentucky,Technology,Machines,3887.91,4,0.3,531.27
CA-2023-104404,2023-04-22,2023-04-27,Standard Class,CU-0428,Corporate,East,Ohio,Technology,Accessories,214.75,1,0.1,65.5
CA-2023-104405,2023-08-04,2023-08-09,Standard Class,CU-0154,Corporate,Central,Michigan,Office Supplies,Fasteners,12.42,1,0.0,6.79
CA-2023-104406,2023-05-20,2023-05-23,Second Class,CU-0783,Corporate,South,Oklahoma,Technology,Machines,1327.78,2,0.2,97.92
CA-2020-104407,2020-06-25,2020-06-30,Standard Class,CU-0117,Consumer,West,California,Furniture,Bookcases,412.76,1,0.1,36.82
CA-2023-104408,2023-02-19,2023-02-19,Same Day,CU-0143,Corporate,West,Montana,Office Supplies,Labels,39.71,1,0.0,24.26
CA-2021-104409,2021-06-02,2021-06-05,Second Class,CU-0609,Consumer,West,Oregon,Office Supplies,Envelopes,36.04,4,0.15,18.87
CA-2020-104410,2020-10-02,2020-10-07,Standard Class,CU-0429,Consumer,East,North Carolina,Office Supplies,Binders,196.4,2,0.4,66.31
CA-2022-104411,2022-06-20,2022-06-25,Standard Class,CU-0109,Home Office,West,Washington,Technology,Accessories,2136.69,5,0.1,648.16
CA-2023-104412,2023-03-20,2023-03-25,Standard Class,CU-0469,Home Office,West,Oregon,Furniture,Furnishings,208.56,1,0.0,76.73
CA-2020-104413,2020-02-19,2020-02-22,Second Class,CU-0004,Consumer,Central,Iowa,Furniture,Chairs,745.83,3,0.0,291.08
CA-2021-104414,2021-11-01,2021-11-06,Standard Class,CU-0042,Corporate,South,Arkansas,Office Supplies,Appliances,919.35,3,0.15,320.48
CA-2022-104415,2022-05-15,2022-05-20,Standard Class,CU-0793,Consumer,South,Kentucky,Technology,Machines,8368.28,4,0.0,2140.63
CA-2022-104416,2022-06-08,2022-06-13,Standard Class,CU-0597,Consumer,West,Nevada,Office Supplies,Binders,613.12,3,0.3,283.35
CA-2020-104417,2020-11-26,2020-12-01,Standard Class,CU-0192,Consumer,South,Alabama,Furniture,Bookcases,228.74,1,0.1,42.17
CA-2021-104418,2021-12-19,2021-12-24,Standard Class,CU-0754,Corporate,East,Ohio,Technology,Copiers,4417.42,1,0.0,1728.66
CA-2021-104419,2021-10-21,2021-10-23,First Class,CU-0021,Consumer,Central,Iowa,Office Supplies,Art,4.42,1,0.4,1.03
CA-2020-104420,2020-07-16,2020-07-21,Standard Class,CU-0666,Consumer,Central,Missouri,Technology,Machines,1278.11,1,0.3,209.26
CA-2020-104421,2020-11-27,2020-11-29,First Class,CU-0009,Home Office,East,Pennsylvania,Office Supplies,Art,13.2,2,0.0,5.86
CA-2020-104422,2020-07-14,2020-07-19,Standard Class,CU-0700,Corporate,Central,Illinois,Office Supplies,Storage,290.53,2,0.15,67.83
CA-2023-104423,2023-02-06,2023-02-09,Second Class,CU-0471,Home Office,East,Ohio,Office Supplies,Supplies,28.38,1,0.0,11.06
CA-2022-104424,2022-07-25,2022-07-27,First Class,CU-0597,Corporate,Central,Iowa,Office Supplies,Paper,67.45,1,0.2,27.18
CA-2021-104425,2021-04-11,2021-04-16,Standard Class,CU-0683,Corporate,Central,Missouri,Office Supplies,Binders,337.39,3,0.1,140.99
CA-2022-104426,2022-05-06,2022-05-09,Second Class,CU-0457,Consumer,West,California,Furniture,Bookcases,1303.86,2,0.0,443.47
CA-2022-104427,2022-12-24,2022-12-24,Same Day,CU-0747,Consumer,South,Arkansas,Office Supplies,Labels,76.28,4,0.0,43.37
CA-2022-104428,2022-05-24,2022-05-29,Standard Class,CU-0085,Consumer,West,Arizona,Office Supplies,Envelopes,11.34,2,0.15,5.19
CA-2022-104429,2022-07-01,2022-07-04,Second Class,CU-0427,Home Office,Central,Missouri,Office Supplies,Art,147.52,2,0.0,70.46
CA-2023-104430,2023-11-21,2023-11-24,Second Class,CU-0227,Home Office,Central,Wisconsin,Furniture,Tables,4304.43,3,0.0,457.65
